날짜,종가,시가,고가,저가,거래량,변동 %,일간수익률,누적수익률,5일이동평균,20일이동평균,60일이동평균,연환산변동성,고점,낙폭
2014-09-04,1997.7,2001.7,2011.2,1992.5,,-0.15,-0.0014994751836857612,0.37280098955470264,2000.1599999999999,1974.4149999999997,1965.35,0.10190772480225399,2003.4,-0.002845163222521707
2014-09-05,2007.7,1998.0,2007.7,1990.1,,0.5,0.005005756620113155,0.37967289719626396,2002.3600000000001,1979.3200000000002,1966.4133333333334,0.10199475025119106,2007.7,0.0
2014-09-08,2001.5,2007.2,2007.2,1995.6,,-0.31,-0.0030881107735220015,0.37541231445849577,2001.98,1982.815,1967.6033333333332,0.10206584900697316,2007.7,-0.0030881107735220015
2014-09-09,1988.4,2000.7,2001.0,1984.6,,-0.65,-0.006545091181613727,0.3664101154480506,1999.2,1985.39,1968.4733333333336,0.10190820328600533,2007.7,-0.009612989988544096
2014-09-10,1995.7,1988.4,1996.7,1983.0,,0.37,0.003671293502313322,0.37142660802639016,1998.2,1988.485,1969.4383333333333,0.10173326531224951,2007.7,-0.005976988593913379
2014-09-11,1997.5,1992.8,1997.7,1985.9,,0.09,0.0009019391692137724,0.37266355140187124,1998.1599999999999,1991.025,1970.3633333333335,0.10170650740019058,2007.7,-0.005080440304826461
2014-09-12,1985.5,1996.7,1996.7,1980.3,,-0.6,-0.006007509386733445,0.36441726223199766,1993.72,1992.5400000000002,1970.8383333333334,0.10184603336194845,2007.7,-0.01105742889873984
2014-09-15,1984.1,1986.0,1987.2,1978.5,,-0.07,-0.0007051120624528284,0.36345519516217895,1990.2400000000002,1993.9899999999998,1971.2483333333332,0.10183434722018772,2007.7,-0.011754744234696468
2014-09-16,1999.0,1981.9,2002.3,1979.1,,0.75,0.007509702131949014,0.3736943375481052,1992.36,1995.355,1971.85,0.1019408912282654,2007.7,-0.004333316730587233
2014-09-17,2001.6,1999.3,2010.7,1993.3,,0.13,0.0013006503251624668,0.375481033534911,1993.5400000000002,1996.355,1972.5,0.1018798372325163,2007.7,-0.003038302535239401
2014-09-18,2011.4,2003.1,2012.3,2003.1,,0.49,0.004896083133493212,0.38221550302364116,1996.3200000000002,1997.6,1973.5233333333333,0.10131588120178091,2011.4,0.0
2014-09-19,2010.4,2012.7,2019.3,2006.6,,-0.05,-0.0004971661529282745,0.381528312259485,2001.3,1998.5,1974.3716666666667,0.10129156691545334,2011.4,-0.0004971661529282745
2014-09-22,1994.3,2009.1,2009.1,1991.0,,-0.8,-0.008008356545961104,0.3704645409565712,2003.3399999999997,1998.795,1974.9900000000002,0.10135756665809158,2011.4,-0.008501541215074182
2014-09-23,1982.8,1992.8,1995.4,1982.8,,-0.58,-0.005766434337862947,0.3625618471687757,2000.1,1998.0399999999997,1975.3533333333332,0.10141750809361576,2011.4,-0.014218951973749672
2014-09-24,1998.3,1983.3,1999.8,1978.6,,0.78,0.007817228162194878,0.37321330401319575,1999.44,1997.955,1975.9883333333335,0.10161999937558691,2011.4,-0.006512876603360862
2014-09-25,1966.0,1997.3,1997.3,1966.0,,-1.62,-0.016163739178301495,0.3510170423309529,1990.3600000000001,1996.25,1975.8666666666666,0.10295091005004378,2011.4,-0.022571343342945305
2014-09-26,1982.8,1966.2,1986.4,1966.2,,0.85,0.008545269582909354,0.3625618471687757,1984.8400000000001,1995.5549999999998,1976.0033333333333,0.1032165546000287,2011.4,-0.014218951973749672
2014-09-29,1977.8,1979.0,1981.3,1964.0,,-0.25,-0.0025216865039338066,0.35912589334799505,1981.5399999999997,1994.275,1975.8766666666668,0.10315766167041572,2011.4,-0.016704782738391266
2014-09-30,1972.3,1978.2,1985.2,1969.0,,-0.28,-0.002780867630700734,0.35534634414513633,1979.44,1992.775,1975.7866666666669,0.10299394430883028,2011.4,-0.019439196579496887
2014-10-01,1946.2,1971.4,1971.4,1941.7,,-1.32,-0.013233280941033265,0.33741066520066143,1969.02,1990.05,1975.495,0.10365801451189594,2011.4,-0.03241523317092576
2014-10-02,1946.2,1945.8,1952.3,1926.0,,0.0,0.0,0.33741066520066143,1965.06,1987.475,1975.0516666666667,0.10365238503826742,2011.4,-0.03241523317092576
2014-10-03,1967.9,1948.1,1971.2,1948.1,,1.11,0.011149933203165263,0.35232270478284966,1962.08,1985.485,1975.1049999999998,0.10374511532822277,2011.4,-0.021626727652381383
2014-10-06,1964.8,1970.0,1977.8,1958.4,,-0.16,-0.001575283296915586,0.35019241341396556,1959.48,1983.65,1975.0583333333334,0.10357078492284758,2011.4,-0.02316794272645928
2014-10-07,1935.1,1962.4,1962.4,1934.9,,-1.51,-0.015116042345276859,0.3297828477185285,1952.0400000000002,1980.985,1974.3583333333333,0.10436225030723616,2011.4,-0.037933777468430074
2014-10-08,1968.9,1935.5,1970.4,1925.2,,1.75,0.017466797581520366,0.3530098955470058,1956.58,1979.645,1974.2849999999999,0.10491535204370837,2011.4,-0.02112956149945311
2014-10-09,1928.2,1967.7,1967.7,1927.6,,-2.07,-0.020671440906089744,0.3250412314458513,1952.98,1976.1799999999998,1973.395,0.107071928073079,2011.4,-0.04136422392363526
2014-10-10,1906.1,1925.6,1937.0,1906.0,,-1.15,-0.011461466652836871,0.3098543155580007,1940.6200000000001,1972.2099999999998,1972.5283333333332,0.10561345790731208,2011.4,-0.052351595903351034
2014-10-13,1874.7,1905.7,1912.1,1874.1,,-1.65,-0.01647342741723934,0.28827652556349825,1922.6,1966.7400000000002,1970.8033333333333,0.10680710222489725,2011.4,-0.06796261310529983
2014-10-14,1877.7,1877.1,1898.7,1871.8,,0.16,0.0016002560409664746,0.29033809785596665,1911.1200000000001,1960.675,1969.2049999999997,0.10675116782027991,2011.4,-0.0664711146465149
2014-10-15,1862.5,1874.2,1874.2,1820.7,,-0.81,-0.00809500985247913,0.2798927982407935,1889.8400000000001,1953.72,1967.188333333333,0.10683170476558952,2011.4,-0.07402804017102516
2014-10-16,1862.8,1856.0,1876.0,1835.0,,0.02,0.00016107382550334393,0.2800989554700404,1876.7599999999998,1946.2900000000002,1965.118333333333,0.10598254916697968,2011.4,-0.07387889032514672
2014-10-17,1886.8,1864.9,1898.2,1864.9,,1.29,0.012883830792355555,0.29659153380978753,1872.9,1940.11,1963.4316666666666,0.10652855691159821,2011.4,-0.06194690265486735
2014-10-20,1904.0,1885.6,1905.0,1882.3,,0.91,0.009115963536145966,0.30841121495327317,1878.7599999999998,1935.5949999999998,1962.1933333333334,0.10671076830364265,2011.4,-0.05339564482450043
2014-10-21,1941.3,1909.4,1942.5,1909.4,,1.96,0.019590336134453823,0.3340434304562969,1891.48,1933.52,1961.5666666666666,0.10842745188388293,2011.4,-0.034851347320274506
2014-10-22,1927.1,1941.3,1949.3,1926.8,,-0.73,-0.007314686035131079,0.3242853216052799,1904.4,1929.9599999999998,1960.8516666666665,0.10857385281228288,2011.4,-0.04191110669185649
2014-10-23,1950.8,1931.0,1962.0,1931.0,,1.23,0.012298272014944711,0.34057174271578017,1922.0,1929.2,1960.53,0.10910085257371693,2011.4,-0.030128268867455565
2014-10-24,1964.6,1951.6,1965.3,1946.3,,0.71,0.007074020914496604,0.3500549752611348,1937.56,1928.2900000000002,1961.095,0.109265469020241,2011.4,-0.023267375957044978
2014-10-27,1961.6,1963.0,1964.6,1951.4,,-0.15,-0.0015270284027283365,0.34799340296866643,1949.08,1927.48,1961.7016666666666,0.10921280782629839,2011.4,-0.024758874415829912
2014-10-28,1985.0,1964.1,1985.0,1964.1,,1.19,0.011929037520391539,0.3640736668499198,1957.8199999999997,1928.1149999999998,1962.4683333333332,0.10981096334992924,2011.4,-0.013125186437307423
2014-10-29,1982.3,1983.3,1991.4,1969.0,,-0.14,-0.0013602015113350907,0.3622182517866981,1968.86,1929.92,1963.5033333333333,0.10970587792916932,2011.4,-0.014467535050213809
2014-10-30,1994.7,1979.5,1999.4,1974.8,,0.63,0.006255359935428695,0.37073941726223425,1977.64,1932.345,1964.745,0.10972444280268474,2011.4,-0.008302674753902783
2014-10-31,2018.0,2001.2,2018.2,2001.2,,1.17,0.01168095452950313,0.38675096206707194,1988.3199999999997,1934.85,1966.5516666666665,0.11020224763161805,2018.0,0.0
2014-11-03,2017.8,2018.2,2024.5,2013.7,,-0.01,-9.910802775026095e-05,0.38661352391424075,1999.56,1937.5,1967.9883333333335,0.11017945248678522,2018.0,-9.910802775026095e-05
2014-11-04,2012.1,2015.8,2016.0,2001.0,,-0.28,-0.0028248587570621764,0.38269653655855085,2004.98,1941.35,1969.2416666666666,0.11018963600619706,2018.0,-0.0029236868186323095
2014-11-05,2023.6,2015.3,2023.8,2014.4,,0.57,0.005715421698722745,0.39059923034634636,2013.2399999999998,1944.0849999999998,1970.7383333333332,0.11026055766345022,2023.6,0.0
2014-11-06,2031.2,2023.3,2031.6,2015.9,,0.38,0.003755682941292804,0.39582188015393305,2020.5400000000002,1949.2350000000001,1972.1466666666668,0.11024496872698034,2031.2,0.0
2014-11-07,2031.9,2032.4,2034.3,2025.1,,0.03,0.0003446238676645397,0.3963029136888425,2023.3200000000002,1955.525,1973.425,0.10938020276365079,2031.9,0.0
2014-11-10,2038.3,2032.0,2038.7,2030.2,,0.31,0.0031497613071509445,0.40070093457944167,2027.42,1963.705,1974.8116666666667,0.10865679821927554,2038.3,0.0
2014-11-11,2039.7,2038.2,2041.3,2035.3,,0.07,0.0006868468822058826,0.4016630016492604,2032.94,1971.8049999999998,1975.945,0.10865674203603604,2039.7,0.0
2014-11-12,2038.2,2037.8,2040.3,2032.0,,-0.07,-0.0007354022650389869,0.4006322155030262,2035.86,1980.5900000000001,1976.8883333333333,0.10862443628473191,2039.7,-0.0007354022650389869
2014-11-13,2039.3,2039.2,2046.2,2030.4,,0.05,0.0005396918849964738,0.4013881253435978,2037.48,1989.4149999999997,1977.7683333333334,0.10836306345688267,2039.7,-0.00019610727067709277
2014-11-14,2039.8,2039.7,2042.2,2035.2,,0.02,0.00024518217035263135,0.40173172072567587,2039.0600000000002,1997.065,1978.5583333333334,0.10827873719408705,2039.8,0.0
2014-11-17,2041.3,2038.3,2043.1,2034.5,,0.07,0.0007353662123736893,0.40276250687191006,2039.6599999999999,2003.9300000000003,1979.44,0.10821506357573143,2041.3,0.0
2014-11-18,2051.8,2041.5,2056.1,2041.5,,0.51,0.005143780923921204,0.40997800989554967,2042.08,2009.455,1980.3383333333331,0.10822862614472832,2051.8,0.0
2014-11-19,2048.7,2051.2,2052.1,2040.4,,-0.15,-0.0015108685057024784,0.40784771852666535,2044.1799999999998,2015.5350000000003,1981.15,0.10821788131526772,2051.8,-0.0015108685057024784
2014-11-20,2052.8,2045.9,2053.8,2040.5,,0.2,0.0020012690974766656,0.4106652006597058,2046.8800000000003,2020.6349999999998,1982.0283333333332,0.1081450621662099,2052.8,0.0
2014-11-21,2063.5,2057.5,2071.5,2056.8,,0.52,0.005212392829306189,0.41801814183617614,2051.62,2025.58,1983.1416666666667,0.10798321037914888,2063.5,0.0
2014-11-24,2069.4,2065.1,2070.2,2065.1,,0.29,0.0028592197722316914,0.42207256734469745,2057.2400000000002,2030.97,1984.2416666666666,0.10791584453267376,2069.4,0.0
2014-11-25,2067.0,2070.2,2074.2,2064.8,,-0.12,-0.0011597564511452996,0.4204233095107226,2060.28,2035.0700000000002,1985.32,0.10791394272944088,2069.4,-0.0011597564511452996
2014-11-26,2072.8,2067.4,2073.3,2066.6,,0.28,0.002805999032414297,0.4244090159428284,2065.1,2039.595,1986.5216666666668,0.10793639616449882,2072.8,0.0
2014-11-28,2067.6,2074.8,2075.8,2065.1,,-0.25,-0.0025086839058280352,0.42083562396921637,2068.0600000000004,2043.2400000000002,1987.6866666666667,0.10796407136972348,2072.8,-0.0025086839058280352
2014-12-01,2053.4,2065.8,2065.8,2049.6,,-0.69,-0.006867866124975697,0.41107751511819957,2066.04,2045.0100000000002,1988.4483333333335,0.10821120751052667,2072.8,-0.009359320725588649
2014-12-02,2066.6,2053.8,2068.8,2053.8,,0.64,0.006428362715496183,0.42014843320506046,2065.48,2047.45,1989.5333333333333,0.108321930886939,2072.8,-0.002991123118487149
2014-12-03,2074.3,2067.4,2076.3,2066.7,,0.37,0.003725926642795141,0.42543980208906307,2066.94,2050.56,1990.965,0.10830259320931279,2074.3,0.0
2014-12-04,2071.9,2073.6,2077.3,2062.3,,-0.12,-0.001157016824953061,0.4237905442550882,2066.76,2052.975,1992.235,0.10829951798313338,2074.3,-0.001157016824953061
2014-12-05,2075.4,2072.8,2079.5,2070.8,,0.17,0.0016892707176987543,0.4261957119296347,2068.32,2055.185,1993.5333333333333,0.10819082110355527,2075.4,0.0
2014-12-08,2060.3,2074.8,2075.8,2054.3,,-0.73,-0.007275705888021511,0.41581913139087723,2069.7,2056.6050000000005,1994.78,0.10794841596702978,2075.4,-0.007275705888021511
2014-12-09,2059.8,2056.6,2060.6,2034.2,,-0.02,-0.0002426831044022304,0.41547553600879916,2068.34,2057.68,1996.0416666666667,0.10794362237741167,2075.4,-0.007516623301532244
2014-12-10,2026.1,2058.9,2058.9,2024.3,,-1.64,-0.016360811729294267,0.39231720725673735,2058.7000000000003,2057.0,1996.4933333333333,0.10919618631338399,2075.4,-0.023754456972150062
2014-12-11,2035.3,2027.9,2055.5,2027.9,,0.45,0.004540743299935812,0.3986393622869737,2051.38,2056.855,1997.055,0.10862502894722127,2075.4,-0.019321576563554044
2014-12-12,2002.3,2030.4,2032.2,2002.3,,-1.62,-0.01621382597160126,0.3759620670698214,2036.7599999999998,2055.005,1996.9033333333334,0.10982846345247392,2075.4,-0.03522212585525686
2014-12-15,1989.6,2005.0,2018.7,1982.3,,-0.63,-0.006342705888228606,0.36723474436503833,2022.6200000000001,2052.495,1996.5566666666666,0.11003991207972644,2075.4,-0.04134142815842734
2014-12-16,1972.7,1986.7,2016.9,1972.6,,-0.85,-0.008494169682348174,0.3556212204507998,2005.2,2049.0649999999996,1996.1966666666665,0.11024765999009015,2075.4,-0.04948443673508718
2014-12-17,2012.9,1973.8,2016.8,1973.8,,2.04,0.020378161910072468,0.38324628916987624,2002.56,2047.1200000000001,1996.6983333333335,0.111982560855214,2075.4,-0.030114676688831055
2014-12-18,2061.2,2019.0,2061.2,2019.0,,2.4,0.023995230761587605,0.4164376030786172,2007.7400000000002,2047.7449999999997,1997.7466666666667,0.11327507493318817,2075.4,-0.006842054543702569
2014-12-19,2070.7,2061.0,2077.8,2061.0,,0.46,0.004608965651077046,0.42296591533810046,2021.4199999999996,2048.6400000000003,1999.4916666666666,0.11334212640160206,2075.4,-0.0022646236870002
2014-12-22,2078.5,2069.3,2078.8,2069.3,,0.38,0.003766842130680459,0.42832600329851833,2039.2,2049.3900000000003,2001.0866666666666,0.11330774114119976,2078.5,0.0
2014-12-23,2082.2,2081.5,2086.7,2079.8,,0.18,0.001780129901371108,0.430868609125896,2061.1,2050.0299999999997,2002.8266666666666,0.1132129579892108,2082.2,0.0
2014-12-24,2081.9,2083.2,2087.6,2081.9,,-0.01,-0.00014407837863783524,0.4306624518966493,2074.8999999999996,2050.775,2004.6533333333332,0.11319024437654392,2082.2,-0.00014407837863783524
2014-12-26,2088.8,2084.3,2092.7,2084.3,,0.33,0.003314280224794741,0.43540406816932675,2080.42,2051.575,2007.03,0.11314576913106296,2088.8,0.0
2014-12-29,2090.6,2087.6,2093.6,2085.8,,0.09,0.0008617387973954838,0.4366410115448076,2084.4,2052.725,2009.4366666666667,0.11314304240868592,2090.6,0.0
2014-12-30,2080.3,2088.5,2088.5,2079.5,,-0.49,-0.0049268152683439315,0.42956294667399963,2084.76,2054.0699999999997,2011.3100000000002,0.11327251550704191,2090.6,-0.0049268152683439315
2014-12-31,2058.9,2082.1,2085.6,2057.9,,-1.03,-0.010286977839734646,0.4148570643210585,2080.1,2053.685,2012.8783333333333,0.11373176589132285,2090.6,-0.015163111068592694
2015-01-02,2058.2,2058.9,2072.4,2046.0,,-0.03,-0.0003399873718977764,0.41437603078614904,2075.36,2052.88,2014.93,0.11334871917914176,2090.6,-0.015497943174208384
2015-01-05,2020.6,2054.4,2054.4,2017.3,,-1.83,-0.018268389855213285,0.38853765805387863,2061.72,2050.315,2015.7916666666667,0.11488763663436173,2090.6,-0.03348321056156123
2015-01-06,2002.6,2022.2,2030.2,1992.4,,-0.89,-0.008908245075720078,0.37616822429906827,2044.1200000000001,2046.675,2017.0316666666668,0.11522887022212493,2090.6,-0.04209317899167708
2015-01-07,2025.9,2005.5,2029.6,2005.5,,1.16,0.011634874662938222,0.3921797691039062,2033.2400000000002,2044.955,2019.0283333333332,0.11563757196067259,2090.6,-0.03094805319047156
2015-01-08,2062.1,2030.6,2064.1,2030.6,,1.79,0.017868601609161372,0.4170560747663581,2033.8799999999999,2045.0700000000002,2022.1516666666669,0.11694552969031016,2090.6,-0.013632450014349984
2015-01-09,2044.8,2063.4,2064.4,2038.3,,-0.84,-0.008389505843557465,0.4051676745464572,2031.2,2046.0050000000003,2024.936666666667,0.1172816947607538,2090.6,-0.021907586338850038
2015-01-12,2028.3,2046.1,2049.3,2022.6,,-0.81,-0.00806924882629112,0.393829026937881,2032.7400000000002,2045.655,2027.7,0.1175748751273648,2090.6,-0.029800057399789526
2015-01-13,2023.0,2031.6,2056.9,2008.2,,-0.26,-0.0026130256865355417,0.3901869158878535,2036.8199999999997,2046.6899999999998,2030.37,0.11688849023506384,2090.6,-0.032335214770879084
2015-01-14,2011.3,2018.4,2018.4,1988.4,,-0.58,-0.005783489866534874,0.3821467839472268,2033.9,2047.775,2032.445,0.11658743149703418,2090.6,-0.037931694250454395
2015-01-15,1992.7,2013.8,2021.3,1991.5,,-0.92,-0.009247750211306083,0.3693650357339229,2020.0199999999998,2048.775,2033.9233333333332,0.11688430377842651,2090.6,-0.04682866162824062
2015-01-16,2019.4,1992.2,2020.5,1988.1,,1.34,0.013398906006925282,0.38771302913689154,2014.94,2049.1,2035.225,0.11760036193262446,2090.6,-0.03405720845690219
2015-01-20,2022.5,2020.8,2028.9,2004.5,,0.15,0.0015351094384470354,0.3898433205057754,2013.78,2047.1650000000002,2036.815,0.11752713862384492,2090.6,-0.03257438056060458
2015-01-21,2032.1,2020.2,2038.3,2012.0,,0.47,0.004746600741656337,0.39644035184167414,2015.6,2045.235,2038.1699999999998,0.11758359750322109,2090.6,-0.027982397397876224
2015-01-22,2063.2,2034.3,2064.6,2026.4,,1.53,0.015304364942670068,0.4178119846069297,2025.98,2044.47,2039.8133333333333,0.11852271413289782,2090.6,-0.01310628527695401
2015-01-23,2051.8,2063.0,2063.0,2050.5,,-0.55,-0.005525397440868329,0.4099780098955501,2037.8,2042.95,2041.3166666666666,0.11830350182616205,2090.6,-0.018559265282693804
2015-01-26,2057.1,2050.4,2057.6,2041.0,,0.26,0.0025830977678134026,0.4136201209455772,2045.3400000000001,2041.7099999999998,2042.5183333333334,0.1163579337275376,2090.6,-0.016024107911604357
2015-01-27,2029.5,2047.9,2047.9,2019.9,,-1.34,-0.013416946186378786,0.3946536558548681,2046.7400000000002,2038.7449999999997,2043.305,0.1170719199710521,2090.6,-0.029226059504448454
2015-01-28,2002.2,2032.3,2042.5,2001.5,,-1.35,-0.013451589061345137,0.3758933479934057,2040.7599999999998,2034.325,2043.43,0.11777002950013529,2090.6,-0.042284511623457366
2015-01-29,2021.2,2002.5,2024.6,1989.2,,0.95,0.009489561482369346,0.3889499725123722,2032.36,2031.3699999999997,2043.4833333333333,0.1176246006237623,2090.6,-0.033196211613890636
2015-01-30,1995.0,2019.3,2023.3,1993.4,,-1.3,-0.012962596477340216,0.3709455744914816,2021.0,2028.175,2043.1033333333332,0.11790179772302663,2090.6,-0.045728498995503686
2015-02-02,2020.8,1996.7,2021.7,1980.9,,1.29,0.012932330827067684,0.3886750962067098,2013.7399999999998,2026.3049999999998,2043.2483333333332,0.11835458874717875,2090.6,-0.03338754424567103
2015-02-03,2050.0,2022.7,2050.3,2022.7,,1.44,0.014449722882026839,0.4087410665200688,2017.8400000000001,2027.775,2043.6883333333333,0.11682973555901913,2090.6,-0.019420262125705468
2015-02-04,2041.5,2048.9,2054.7,2036.7,,-0.41,-0.004146341463414638,0.4028999450247417,2025.7,2029.72,2043.86,0.11671887874316646,2090.6,-0.023486080551037958
2015-02-05,2062.5,2043.5,2063.6,2043.5,,1.03,0.010286554004408588,0.41733095107202045,2033.9599999999998,2031.55,2044.37,0.11708618726031214,2090.6,-0.01344111738256959
2015-02-06,2055.5,2062.3,2072.4,2050.0,,-0.34,-0.0033939393939393936,0.41252061572292753,2046.06,2031.22,2044.6566666666665,0.11655778285717777,2090.6,-0.016789438438725712
2015-02-09,2046.7,2053.5,2056.2,2041.9,,-0.43,-0.004281196789102437,0.40647333699835353,2051.2400000000002,2031.3149999999998,2044.7733333333333,0.11596002512404972,2090.6,-0.020998756337893387
2015-02-10,2068.6,2049.4,2070.9,2048.6,,1.07,0.010700151463331142,0.4215228147333727,2054.96,2033.3300000000004,2045.28,0.11639990557861149,2090.6,-0.010523294747919243
2015-02-11,2068.5,2068.6,2073.5,2058.0,,0.0,-4.834187373092824e-05,0.42145409565695724,2060.3599999999997,2035.6050000000002,2045.7666666666667,0.11592001711523398,2090.6,-0.010571127905864341
2015-02-12,2088.5,2070.0,2088.5,2070.0,,0.97,0.009668842156151713,0.43519791094007965,2065.56,2039.4650000000001,2046.5783333333334,0.11627621078896191,2090.6,-0.001004496316846848
2015-02-13,2097.0,2088.8,2097.0,2086.7,,0.41,0.00406990663155371,0.44103903243540676,2073.8599999999997,2044.6800000000003,2047.5066666666667,0.11621228950262824,2097.0,0.0
2015-02-17,2100.3,2096.5,2101.3,2089.8,,0.16,0.0015736766809728575,0.44330676195712204,2084.5800000000004,2048.725,2048.315,0.11613874516102972,2100.3,0.0
2015-02-18,2099.7,2099.2,2100.2,2092.2,,-0.03,-0.0002856734752180179,0.44289444749862805,2090.8,2052.585,2049.165,0.11613998166253191,2100.3,-0.0002856734752180179
2015-02-19,2097.4,2099.2,2102.1,2090.8,,-0.11,-0.001095394580178044,0.4413139087410691,2096.58,2055.85,2049.9083333333333,0.11593506203384867,2100.3,-0.0013807551302195131
2015-02-20,2110.3,2097.7,2110.6,2085.4,,0.62,0.006150472012968589,0.45017866959868336,2100.94,2058.205,2050.6883333333335,0.11594153428751504,2110.3,0.0
2015-02-23,2109.7,2109.8,2110.1,2103.0,,-0.03,-0.0002843197649624596,0.4497663551401896,2103.48,2061.1,2051.3599999999997,0.11591698582806723,2110.3,-0.0002843197649624596
2015-02-24,2115.5,2109.1,2117.9,2105.9,,0.27,0.002749206048253461,0.4537520615722954,2106.5199999999995,2064.02,2052.168333333333,0.11579983689464524,2115.5,0.0
2015-02-25,2113.9,2115.3,2119.6,2109.9,,-0.08,-0.0007563223824154086,0.45265255634964574,2109.3599999999997,2068.2400000000002,2052.8533333333335,0.11579145518244364,2115.5,-0.0007563223824154086
2015-02-26,2110.7,2113.9,2113.9,2103.8,,-0.15,-0.0015137896778467663,0.45045354590434594,2112.02,2073.665,2053.5716666666667,0.11580903309665054,2115.5,-0.002268967147246559
2015-02-27,2104.5,2110.9,2112.7,2103.8,,-0.29,-0.002937414128014293,0.4461929631665782,2110.8599999999997,2077.8300000000004,2054.423333333333,0.11577814964171512,2115.5,-0.005199716379106545
2015-03-02,2117.4,2105.2,2117.5,2104.5,,0.61,0.006129722024233786,0.4550577240241922,2112.4,2083.95,2055.27,0.11589146676983762,2117.4,0.0
2015-03-03,2107.8,2115.8,2115.8,2098.3,,-0.45,-0.004533862283933043,0.44846069268829347,2110.86,2088.3,2055.8283333333334,0.11572812005837706,2117.4,-0.004533862283933043
2015-03-04,2098.5,2107.7,2107.7,2087.6,,-0.44,-0.004412183319100538,0.4420698185816414,2107.78,2090.725,2056.2716666666665,0.11488478616958128,2117.4,-0.008926041371493332
2015-03-05,2101.0,2098.5,2104.2,2095.2,,0.12,0.0011913271384322854,0.44378779549203173,2105.84,2093.7,2056.6983333333333,0.11488577713205961,2117.4,-0.007745348068385782
2015-03-06,2071.3,2100.9,2100.9,2067.3,,-1.41,-0.014136125654450216,0.4233782297965947,2099.2,2094.1400000000003,2056.8816666666667,0.11580466997585988,2117.4,-0.021771984509303843
2015-03-09,2079.4,2072.2,2083.5,2072.2,,0.39,0.00391058755371021,0.4289444749862592,2091.6,2095.335,2057.2083333333335,0.11585729684844216,2117.4,-0.01794653820723524
2015-03-10,2044.2,2076.1,2076.1,2044.2,,-1.69,-0.016927959988458197,0.4047553600879634,2078.88,2095.21,2057.51,0.11714785950781834,2117.4,-0.034570699914990066
2015-03-11,2040.2,2044.7,2050.1,2039.7,,-0.2,-0.0019567556990509605,0.4020065970313389,2067.2200000000003,2093.79,2057.5916666666667,0.11704209395570896,2117.4,-0.03645980919996228
2015-03-12,2065.9,2041.1,2066.4,2041.1,,1.26,0.012596804234878967,0.41966739967015143,2060.2,2093.6600000000003,2058.6516666666666,0.11767813747405977,2117.4,-0.024322282044016208
2015-03-13,2053.4,2064.6,2064.6,2041.2,,-0.61,-0.006050631685947994,0.4110775151181998,2056.62,2091.9049999999997,2059.715,0.11722605564188543,2117.4,-0.030225748559554177
2015-03-16,2081.2,2055.3,2081.4,2055.3,,1.35,0.013538521476575305,0.43018141836174006,2056.9800000000005,2091.1150000000002,2061.5233333333335,0.11790754978613391,2117.4,-0.017096439028997934
2015-03-17,2074.3,2080.6,2080.6,2065.1,,-0.33,-0.003315394964443441,0.42543980208906307,2063.0,2089.815,2062.5466666666666,0.11761424895748183,2117.4,-0.02035515254557474
2015-03-18,2099.5,2072.8,2106.8,2061.2,,1.21,0.012148676662006475,0.44275700934579754,2074.8599999999997,2089.8050000000003,2063.185,0.11800180866473611,2117.4,-0.008453764050250334
2015-03-19,2089.3,2098.7,2098.7,2085.6,,-0.49,-0.004858299595141613,0.43574766355140504,2079.54,2089.4,2063.495,0.11793939587617817,2117.4,-0.01327099272692922
2015-03-20,2108.1,2090.3,2113.9,2090.3,,0.9,0.008998229071937924,0.44866684991754013,2090.4800000000005,2089.29,2063.9883333333332,0.11811718757895928,2117.4,-0.004392179087560288
2015-03-23,2104.4,2108.0,2114.9,2104.4,,-0.18,-0.001755134955647164,0.4461242440901625,2095.12,2089.025,2064.358333333333,0.11808854904035397,2117.4,-0.006139605176159413
2015-03-24,2091.5,2103.9,2107.6,2091.5,,-0.61,-0.006130013305455262,0.43725948323254826,2098.5600000000004,2087.825,2064.518333333333,0.11815257232417538,2117.4,-0.012231982620194648
2015-03-25,2061.1,2093.1,2097.4,2061.1,,-1.45,-0.014535022710973067,0.41636888400220173,2090.88,2085.1850000000004,2064.0566666666664,0.11903830733122393,2117.4,-0.02658921318598284
2015-03-26,2056.2,2059.9,2067.2,2045.5,,-0.24,-0.0023773713065838864,0.41300164925783656,2084.2599999999998,2082.46,2063.483333333333,0.11884045720204153,2117.4,-0.028903372060073762
2015-03-27,2061.0,2055.8,2062.8,2053.0,,0.23,0.0023344032681646976,0.41630016492578625,2074.84,2080.285,2063.1616666666664,0.11883125335471857,2117.4,-0.02663644091810713
2015-03-30,2086.2,2064.1,2089.0,2064.1,,1.22,0.012227074235807711,0.4336173721825205,2071.2,2078.725,2063.616666666667,0.11934000531315528,2117.4,-0.014735052422782835
2015-03-31,2067.9,2084.1,2084.1,2067.0,,-0.88,-0.00877192982456132,0.42104178119846347,2066.48,2076.73,2063.778333333333,0.11946416338638992,2117.4,-0.023377727401530213
2015-04-01,2059.7,2067.6,2067.6,2048.4,,-0.4,-0.003965375501716828,0.415406816932383,2066.2,2074.79,2064.43,0.11935842948843686,2117.4,-0.027250401435723215
2015-04-02,2067.0,2060.0,2072.2,2057.3,,0.35,0.003544205466815553,0.4204233095107228,2068.3599999999997,2073.09,2065.503333333333,0.11937458603459306,2117.4,-0.02380277699064892
